text,pos,neg
jamesasworth has the worst corporate account manager 22 brent i will now take my 70plus flights to  thank you,0.0,1.0
just sent you a dm w additonal info,0.0,0.0
can i please go see  on friday i promise ill only fly southwest when going back home to nh mhtforlife,0.0,0.0
so important to accept others for who they are swadiversity,0.0,0.0
5 hour delay  shortly  brendan,0.0,1.0
are you announcing any more winners to the destinationdragons   show  in utah this weekend lucky,0.0,0.0
thank you kindly,1.0,0.0
step 1 be less shot step 2 acknowledge customers other places than twitter step 3 dont suck so much,0.0,1.0
so when do we find out who won the imagine dragons contest,0.0,0.0
great job celebrating mardigras2015   you own the industry  another reason im nuts for you httptco8wbzorrn3c,1.0,0.0
planning a family trip to orlando in may and trying to figure out when to book to get the best rate any suggestions,0.0,0.0
lemme come to destinationdragons  this university student could use a break from all these books,0.0,0.0
im sorry for straying and going with  ive learned my lesson these attendants need some sw happiness,0.0,1.0
i will not have my passport in time for my trip could i still fly with photo id thingsishouldknow ifeeldumb,0.0,0.0
just added passbook support to their ios application finally,1.0,0.0
how can i get tickets for feb 20 imagine dragons show,0.0,0.0
im really craving your pretzels,1.0,0.0
allows you to change a flight once for no fee,1.0,0.0
give me tickets to the atlanta show and ill roadtrip from canada deal,0.0,0.0
its the poor customer service that i have a problem with,0.0,1.0
it was this one but looks like the problem is now fixed httpstcocfi1e3kxa9,0.0,1.0
we are ready to be inspired httptcos3esw5agum,1.0,0.0
3 days amp still not home not even off the ground 3 days pastmypatienceexpirationdate,0.0,1.0
10 revenue flights since the beginning of 2015,0.0,0.0
understand you can only do so much but often it seems like a quick request to the desk is all it takes no questions asked,0.0,1.0
looking forward to out power of inclusion event with very special guests we will begin promptly at 1130 am swadiversity,0.0,0.0
tried to enter that rapid rewards contest link on facebook but all my browsers kept popping up security warnings 4 it,0.0,1.0
just ohing a text message i received from an entitled jackass of a friend,0.0,1.0
hmmm how does the caribbean sound httpstcoaay5avg99b ld warm thanks,1.0,0.0
i have a flight to vegas coming up soon,0.0,0.0
can you follow back for a quick dm swfollowed,0.0,0.0
all flights lead to vegas baby,0.0,0.0
apology accepted customerservicewin itravelalot httptcoz5znfwkkwp,1.0,0.0
how does your pre boarding process work basically anyone who doesnt want to wait their turn can get a slip,0.0,1.0
love your tv ad with the girl dancing makes me laugh every time,1.0,0.0
its oki forgive you guys,0.0,1.0
now its delayed until 355 getting yelled at by attendants not to bother them getting worse,0.0,1.0
southwest is scheduled to fly to costa rica on march 7 but i cant book it online when will this be available,0.0,1.0
yes i did and the bags came straight to my hotel thank you you guys rock,1.0,0.0
southwest is currently awaiting government approval for this route do we know when it will be official,0.0,0.0
is offering companionpasses to atlanta residing frequent fliers httptcomdn5ed58ze,0.0,0.0
oh my gosh,1.0,0.0
service rep didnt say i was dumb just had the tone of voice like i should have known about it,0.0,1.0
it would be nice if i could talk to an agent rather than get caught up w a promotion amp then be hung up on,0.0,1.0
i just wanted southwest to know that i dont think theyre as great as i used to anymore nothing to look into,0.0,1.0
lauren im screaming,1.0,0.0
lauren omg im dead im so so happy for you yes yes,1.0,0.0
youre the best,1.0,0.0
customer relations line had busy signal too,0.0,1.0
ive never met my favorite band and it would be sooo amazing to win destination dragons,0.0,0.0
lauren omg best airline ever,1.0,0.0
didnt see travel had to be compete for unused funds by expiration date hidden in the fine print never saw that before,0.0,1.0
ahhhh yes lauren,0.0,0.0
holy fuckinf shit,1.0,0.0
oh my god lauren oh my god oh my god,1.0,0.0
my birthday is february 24th which is the date of the imagine dragons in flight concert btw,0.0,0.0
lauren holy sht,0.0,0.0
thank you thank you thank you,1.0,0.0
after a long wait of over an hour my mothers bag did not make it we filed a report and are waiting thanks for your help,0.0,1.0
goes to court to gain access to  gates at love field  httptcoilqzmmjiyq deltanews,0.0,0.0
lauren im screakjmf,0.0,0.0
when will sw return to customer service  business travelers made sw now sw ignores us,0.0,1.0
are you guys gonna be giving away any tickets for  at  destinationdragons,0.0,0.0
swa is willing to follow up finally,0.0,0.0
is hiring for their emerging leader development program last day to apply is today apply here httptcojlhm0x7ukb,0.0,0.0
when does pv get approved i am ready to go,0.0,0.0
3854 atl to rdu snow forecasted for raleigh this evening,0.0,0.0
your app repeatedly crashed and failed to display my name when checking in was unable to use app httptco0kn7pjelzl,0.0,1.0
sorry thought i did its done now,0.0,0.0
no i have not,0.0,1.0
yea but i was hoping to avoid the ticket difference amount as a birthday courtesy flysouthwest lovesouthwest mybday,0.0,1.0
can  amp i use your luggage scale to measure our weight loss one scale for each foot  home is not accurate anymore,0.0,1.0
oh my gosh seriously you just made my day,1.0,0.0
boarded plane only to be told to get off as it wasnt our plane now an hour delay,0.0,1.0
when are you opening the flights beyond august 7th,0.0,0.0
pleasantly surprised to be boarding my flight on time this morning at  good job,1.0,0.0
ahhhh sorry,0.0,0.0
two hours on the plane at the gate this is undignified behavior for you and the apology isnt enough freedrinkcoupons,0.0,1.0
she cut people off 35 minutes before flight time to check in bags,0.0,1.0
i want to file a formal complaint against a disgruntled employee  laguardia who ruined mltple peoples travel plans yesterday,0.0,1.0
awesome sending now,1.0,0.0
i left something on a plane landing at midway last night because i am a responsible adult  got a number for me to call ty,0.0,0.0
hi just got my tsa precheck  amp put it in my acct but its not on my boarding pass for a flight this pmcan it be updated,0.0,1.0
why do your mdw gates have so many fewer seats than your planes,0.0,1.0
really 15 hours on the plane and at the gate jax2bna like we havent waited days to get home notokay,0.0,1.0
there is no option just to cancelled flight i dont want to change flight,0.0,1.0
thank you for your time,1.0,0.0
lastly,0.0,1.0
in my letters to follow,0.0,0.0
flight 2078 to balt hit turbulence,0.0,1.0
by the way the flight number was 1703,0.0,1.0
finally got me home bnasnow,0.0,0.0
therefore,0.0,1.0
i consider myself a loyal customer to the brand but im astounded at the lack of concern about customers flying experiences,0.0,1.0
this experience was the worse flying experience ive ever had to be met w contempt from your customer service makes it worse,0.0,1.0
looking for cheap flight to vegas,0.0,0.0
please let those with nothing in overhead bins to exit first fly a lot and only bring purse tired of running for connection,0.0,1.0
all i requested was a refund of my reward points that i used to purchase the flight and he refused,0.0,1.0
so today i call into customer service amp speak with wendell holton in the dallas office amp i am told there is nothing he can do,0.0,1.0
we did not get a single answer from any southwest personnel after an hours wait no apologies,0.0,1.0
i,0.0,1.0
took delivery of n8661a,0.0,0.0
next once we arrived to atlanta,0.0,1.0
secondly,0.0,1.0
2 bags fly free  so whats with all the carryons packingayak,0.0,1.0
first there were cockroaches crawling on the counter at the gate and visible mouse traps under the seats at the gate,0.0,1.0
i am completely displeased with the service i received on yesterday flying from lga to atl,0.0,1.0
landed in nashville thanks for taking care of us httptcoryxbplgmnk,1.0,0.0
when will you be accepting reservations past august 7,0.0,1.0
thanks i just sent a dm with this info,0.0,0.0
thanks for the info have a good day,1.0,0.0
fs4ve7 when i corrected the attendants error she gave me attitude made a rude show of taking back nutsamp said well i was late flight,0.0,1.0
hey at least you guys are honest with your customers unlike,1.0,0.0
first time flyer,0.0,0.0
i just sent a screen shot of the incident report,0.0,1.0
i couldnt fly you today amp it made the trip harder  had to pay for my checked bag devotedyyours but for today,0.0,1.0
oh no worries nl,1.0,0.0
flight 4110 mco to isp delayed any details on why,0.0,1.0
when will you have flights for october 2015 available,0.0,0.0
ceo discusses possibilities of nhl vegas arena naming rights httptcot3e4sh5xng  sportsbiz,0.0,0.0
thanks for getting me back to nashville big thanks to the pilots on the 615 out of baltimore flying in snow landing on ice,1.0,0.0
just did last night thanks for following up,1.0,0.0
for the win as always saved my day and got me on a direct to orlando,1.0,0.0
not possible to carryon and put in a closetoverhead had success doing that with other airlines thanks,0.0,0.0
deicing is important,1.0,0.0
thank you for finally making your boarding passes work with passbook,1.0,0.0
any delays today  to orlando,0.0,0.0
so was there a winner for destinationdragons,0.0,0.0
thanks for reminding me about my upcoming trip to florida but you really didnt need to httptcop6r5rt5ow5,0.0,0.0
today is going to be the day,0.0,0.0
i love and appreciate the fact that you guys rarely cancelled flight flights and are on time,1.0,0.0
flight at 630 from fll kiosk just opened rude attendants because now everyone is late flight httptco2boh2mh3cb,0.0,1.0
